time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-13 00:00:00+00:00,,,8,7
2025-03-14 00:00:00+00:00,9.0,4.0,24,16
2025-03-15 00:00:00+00:00,4.0,3.0,11,3
2025-03-16 00:00:00+00:00,2.0,2.0,8,4
2025-03-17 00:00:00+00:00,2.0,2.0,27,12
2025-03-18 00:00:00+00:00,9.0,2.0,46,11
2025-03-19 00:00:00+00:00,3.0,2.0,100,20
2025-03-20 00:00:00+00:00,4.0,3.0,19,8
2025-03-21 00:00:00+00:00,3.0,2.0,45,5
2025-03-22 00:00:00+00:00,1.0,1.0,14,7
2025-03-23 00:00:00+00:00,24.0,6.0,19,6
2025-03-24 00:00:00+00:00,20.0,7.0,25,13
2025-03-25 00:00:00+00:00,10.0,3.0,40,16
2025-03-26 00:00:00+00:00,15.0,5.0,30,15
