time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-30 00:00:00+00:00,6.0,3.0,15,7
2023-03-31 00:00:00+00:00,4.0,3.0,30,9
2023-04-01 00:00:00+00:00,4.0,2.0,6,3
2023-04-02 00:00:00+00:00,3.0,1.0,2,2
2023-04-03 00:00:00+00:00,2.0,2.0,15,10
2023-04-04 00:00:00+00:00,1.0,1.0,12,7
2023-04-05 00:00:00+00:00,,,4,4
2023-04-06 00:00:00+00:00,,,32,15
2023-04-07 00:00:00+00:00,3.0,3.0,66,7
2023-04-08 00:00:00+00:00,,,9,4
2023-04-09 00:00:00+00:00,,,4,4
2023-04-10 00:00:00+00:00,,,14,7
2023-04-11 00:00:00+00:00,1.0,1.0,64,8
2023-04-12 00:00:00+00:00,1.0,1.0,26,8
