referrer,views_total,views_unique
Google,133,28
github.com,30,11
Bing,15,1
linkedin.com,10,1
t.co,8,6
inseq.readthedocs.io,6,3
gsarti.com,4,3
sites.google.com,2,2
DuckDuckGo,2,2
you.com,1,1
