referrer,views_total,views_unique
github.com,513,22
Google,327,61
inseq.org,117,15
gsarti.com,71,7
t.co,27,16
cn.bing.com,3,2
com.google.android.gm,3,1
pypi.org,3,1
huggingface.co,2,1
towardsdatascience.com,2,1
