referrer,views_total,views_unique
Google,134,20
github.com,93,10
gsarti.com,32,3
pypi.org,27,1
inseq.readthedocs.io,10,5
l.facebook.com,6,3
linkedin.com,6,2
notebooks.githubusercontent.com,4,1
m.facebook.com,2,1
nfelnlp.github.io,1,1
