time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-22 00:00:00+00:00,15.0,4.0,85,13
2023-12-23 00:00:00+00:00,23.0,2.0,14,6
2023-12-24 00:00:00+00:00,8.0,1.0,18,9
2023-12-25 00:00:00+00:00,2.0,2.0,52,11
2023-12-26 00:00:00+00:00,21.0,3.0,52,15
2023-12-27 00:00:00+00:00,85.0,8.0,45,10
2023-12-28 00:00:00+00:00,32.0,5.0,76,15
2023-12-29 00:00:00+00:00,4.0,1.0,99,13
2023-12-30 00:00:00+00:00,6.0,3.0,52,6
2023-12-31 00:00:00+00:00,3.0,3.0,7,5
2024-01-01 00:00:00+00:00,,,9,5
2024-01-02 00:00:00+00:00,2.0,2.0,78,10
2024-01-03 00:00:00+00:00,16.0,5.0,65,17
2024-01-04 00:00:00+00:00,5.0,3.0,253,18
