time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-30 00:00:00+00:00,2,1,23,10
2024-03-31 00:00:00+00:00,41,10,17,8
2024-04-01 00:00:00+00:00,22,8,68,12
2024-04-02 00:00:00+00:00,12,5,40,17
2024-04-03 00:00:00+00:00,49,12,110,17
2024-04-04 00:00:00+00:00,36,8,246,27
2024-04-05 00:00:00+00:00,11,7,124,21
2024-04-06 00:00:00+00:00,5,2,15,10
2024-04-07 00:00:00+00:00,9,2,19,7
2024-04-08 00:00:00+00:00,3,2,174,19
2024-04-09 00:00:00+00:00,2,2,66,16
2024-04-10 00:00:00+00:00,2,2,120,18
2024-04-11 00:00:00+00:00,1,1,209,17
2024-04-12 00:00:00+00:00,3,2,179,17
