referrer,views_total,views_unique
Google,177,34
inseq.org,92,7
github.com,63,20
linkedin.com,34,3
towardsdatascience.com,10,9
inseq.readthedocs.io,3,2
gsarti.com,3,1
lnkd.in,1,1
huggingface.co,1,1
readmedium.com,1,1
