referrer,views_total,views_unique
github.com,172,15
t.co,56,31
Google,51,11
com.linkedin.android,9,2
gsarti.com,4,1
lnkd.in,4,1
statics.teams.cdn.office.net,2,2
nfelnlp.github.io,1,1
Bing,1,1
com.google.android.gm,1,1
