referrer,views_total,views_unique
Google,314,48
github.com,193,27
inseq.readthedocs.io,13,5
t.co,5,4
pypi.org,3,1
mx.search.yahoo.com,2,1
mail.google.com,1,1
awesomesphinx.useblocks.com,1,1
statics.teams.cdn.office.net,1,1
engineering.paypalcorp.com,1,1
