referrer,views_total,views_unique
Google,58,23
Bing,25,4
inseq.org,20,7
github.com,17,5
DuckDuckGo,16,2
pypi.org,6,1
arxiv.org,4,1
zenodo.org,2,1
Yahoo,1,1
chatgpt.com,1,1
