time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-07 00:00:00+00:00,3.0,3.0,37,7
2023-02-08 00:00:00+00:00,7.0,3.0,15,8
2023-02-09 00:00:00+00:00,1.0,1.0,42,16
2023-02-10 00:00:00+00:00,,,14,8
2023-02-11 00:00:00+00:00,4.0,4.0,9,5
2023-02-12 00:00:00+00:00,4.0,1.0,22,5
2023-02-13 00:00:00+00:00,1.0,1.0,29,8
2023-02-14 00:00:00+00:00,,,5,5
2023-02-15 00:00:00+00:00,22.0,3.0,52,9
2023-02-16 00:00:00+00:00,,,37,7
2023-02-17 00:00:00+00:00,,,35,3
2023-02-18 00:00:00+00:00,4.0,3.0,2,2
2023-02-19 00:00:00+00:00,,,3,3
2023-02-20 00:00:00+00:00,31.0,7.0,66,7
