referrer,views_total,views_unique
Google,83,41
github.com,55,14
inseq.org,19,6
gsarti.com,8,4
Bing,6,4
statics.teams.cdn.office.net,5,2
cn.bing.com,4,3
t.co,4,1
arxiv.org,3,1
ecosia.org,1,1
