referrer,views_total,views_unique
Google,36,13
inseq.org,11,5
chatgpt.com,7,3
DuckDuckGo,5,2
github.com,4,4
ecosia.org,2,1
claude.ai,2,1
Bing,2,1
statics.teams.cdn.office.net,1,1
blog.csdn.net,1,1
