time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-26 00:00:00+00:00,15,5,34,16
2025-03-27 00:00:00+00:00,29,4,30,10
2025-03-28 00:00:00+00:00,13,8,18,13
2025-03-29 00:00:00+00:00,28,10,6,6
2025-03-30 00:00:00+00:00,31,10,33,7
2025-03-31 00:00:00+00:00,9,6,90,8
2025-04-01 00:00:00+00:00,31,5,32,17
2025-04-02 00:00:00+00:00,15,4,11,7
2025-04-03 00:00:00+00:00,7,5,30,10
2025-04-04 00:00:00+00:00,18,9,19,11
2025-04-05 00:00:00+00:00,5,2,8,5
2025-04-06 00:00:00+00:00,11,5,5,5
2025-04-07 00:00:00+00:00,4,3,64,19
2025-04-08 00:00:00+00:00,8,4,43,15
