referrer,views_total,views_unique
github.com,117,9
Google,39,7
linkedin.com,20,8
com.linkedin.android,14,5
t.co,8,5
nfelnlp.github.io,3,3
sites.google.com,3,3
gsarti.com,2,2
yandex.ru,1,1
mail.google.com,1,1
