referrer,views_total,views_unique
github.com,101,15
inseq.readthedocs.io,77,5
Google,50,16
mail.google.com,12,2
huggingface.co,7,2
DuckDuckGo,7,2
statics.teams.cdn.office.net,6,2
colab.research.google.com,4,4
paperswithcode.com,4,2
t.co,2,2
