referrer,views_total,views_unique
Google,164,31
github.com,130,17
inseq.readthedocs.io,39,7
Bing,26,4
com.linkedin.android,15,2
huggingface.co,11,2
linkedin.com,5,5
DuckDuckGo,3,2
t.co,3,2
gsarti.com,2,2
