time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-16 00:00:00+00:00,26,19,38,9
2025-12-17 00:00:00+00:00,6,5,77,19
2025-12-18 00:00:00+00:00,6,3,23,12
2025-12-19 00:00:00+00:00,32,6,11,8
2025-12-20 00:00:00+00:00,67,24,3,3
2025-12-21 00:00:00+00:00,2,2,11,7
2025-12-22 00:00:00+00:00,3,3,18,10
2025-12-23 00:00:00+00:00,2,2,11,5
2025-12-24 00:00:00+00:00,5,2,19,7
2025-12-25 00:00:00+00:00,4,1,33,8
2025-12-26 00:00:00+00:00,5,2,16,11
2025-12-27 00:00:00+00:00,2,2,82,7
2025-12-28 00:00:00+00:00,5,4,43,6
2025-12-29 00:00:00+00:00,19,11,16,5
