referrer,views_total,views_unique
github.com,118,16
inseq.readthedocs.io,77,5
Google,55,20
mail.google.com,12,2
huggingface.co,7,2
DuckDuckGo,5,1
statics.teams.cdn.office.net,5,1
paperswithcode.com,4,2
colab.research.google.com,3,3
t.co,3,3
