referrer,views_total,views_unique
Google,336,37
github.com,145,28
inseq.org,94,7
towardsdatascience.com,23,4
linkedin.com,7,2
gsarti.com,3,1
com.linkedin.android,2,2
huggingface.co,1,1
DuckDuckGo,1,1
t.co,1,1
