referrer,views_total,views_unique
Google,159,36
github.com,105,22
paperswithcode.com,38,1
inseq.org,23,6
DuckDuckGo,8,3
t.co,4,3
ecosia.org,3,1
pypi.org,2,1
search.brave.com,1,1
Bing,1,1
