referrer,views_total,views_unique
Google,362,104
github.com,298,27
inseq.org,62,14
search.brave.com,42,1
t.co,12,9
gsarti.com,8,8
cn.bing.com,8,2
pypi.org,8,2
colab.research.google.com,8,1
docs.google.com,5,5
