referrer,views_total,views_unique
Google,147,32
inseq.org,44,6
github.com,33,15
Bing,16,5
DuckDuckGo,14,2
cn.bing.com,3,1
docs.google.com,2,2
chatgpt.com,2,2
gsarti.com,2,2
ivp.lightning.force.com,1,1
