referrer,views_total,views_unique
github.com,677,19
Google,591,63
inseq.org,130,15
t.co,14,7
sites.google.com,14,2
pypi.org,12,2
statics.teams.cdn.office.net,11,3
gsarti.com,2,2
mail.google.com,1,1
catalyzex.com,1,1
