url_path,views_total,views_unique
/inseq-team/inseq,256,115
/inseq-team/inseq/blob/main/examples/inseq_tutorial.ipynb,92,24
/inseq-team/inseq/tree/main/inseq,75,14
/inseq-team/inseq/issues,70,17
/inseq-team/inseq/pulls,37,7
/inseq-team/inseq/tree/main/examples,33,9
/inseq-team/inseq/pull/250,29,4
/inseq-team/inseq/tree/main/inseq/models,28,9
/inseq-team/inseq/tree/main/inseq/attr,28,6
/inseq-team/inseq/tree/main,22,10
