referrer,views_total,views_unique
Google,66,28
github.com,17,9
inseq.org,16,10
Bing,15,6
DuckDuckGo,11,2
bsky.app,4,1
pypi.org,3,1
gsarti.com,2,2
yandex.ru,1,1
docs.google.com,1,1
