referrer,views_total,views_unique
Google,500,41
github.com,110,16
inseq.readthedocs.io,40,8
pypi.org,17,2
tweakers.net,13,12
t.co,6,5
in.search.yahoo.com,5,1
gsarti.com,4,1
github1s.com,1,1
huggingface.co,1,1
