referrer,views_total,views_unique
Google,134,29
github.com,119,17
inseq.readthedocs.io,47,7
Bing,36,5
com.linkedin.android,15,2
huggingface.co,11,2
DuckDuckGo,6,2
linkedin.com,5,5
pypi.org,3,2
gsarti.com,2,2
