referrer,views_total,views_unique
Google,189,33
inseq.org,56,5
github.com,30,13
Bing,14,5
DuckDuckGo,11,1
cn.bing.com,5,2
docs.google.com,2,2
chatgpt.com,2,2
gsarti.com,2,2
ivp.lightning.force.com,1,1
