referrer,views_total,views_unique
Google,43,15
github.com,22,11
inseq.org,18,5
t.co,4,2
cn.bing.com,2,2
statics.teams.cdn.office.net,1,1
bytez.com,1,1
gsarti.com,1,1
arxiv.org,1,1
Bing,1,1
