referrer,views_total,views_unique
github.com,134,16
Google,61,23
inseq.readthedocs.io,61,4
t.co,12,5
skillbox.ru,6,1
hack.amazon.com,4,2
DuckDuckGo,3,1
pypi.org,2,2
com.google.android.gm,2,1
linkedin.com,1,1
