time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-08 00:00:00+00:00,8.0,4.0,43,15
2025-04-09 00:00:00+00:00,1.0,1.0,59,17
2025-04-10 00:00:00+00:00,17.0,6.0,37,13
2025-04-11 00:00:00+00:00,27.0,4.0,14,12
2025-04-12 00:00:00+00:00,,,5,5
2025-04-13 00:00:00+00:00,3.0,2.0,11,5
2025-04-14 00:00:00+00:00,3.0,2.0,58,12
2025-04-15 00:00:00+00:00,11.0,4.0,19,12
2025-04-16 00:00:00+00:00,1.0,1.0,17,10
2025-04-17 00:00:00+00:00,2.0,2.0,32,15
2025-04-18 00:00:00+00:00,30.0,10.0,24,12
2025-04-19 00:00:00+00:00,11.0,7.0,18,8
2025-04-20 00:00:00+00:00,,,13,7
2025-04-21 00:00:00+00:00,1.0,1.0,23,8
