referrer,views_total,views_unique
Google,572,26
github.com,113,11
inseq.readthedocs.io,53,12
t.co,14,5
DuckDuckGo,6,2
notebooks.githubusercontent.com,4,1
linkedin.com,3,3
paperswithcode.com,2,2
com.linkedin.android,2,1
Bing,1,1
