referrer,views_total,views_unique
Google,327,39
github.com,179,20
t.co,29,11
inseq.org,25,8
gsarti.com,7,3
pypi.org,5,4
colab.research.google.com,4,1
Bing,3,3
goodfirstissues.com,3,2
sites.google.com,3,1
