referrer,views_total,views_unique
Google,212,20
github.com,79,8
gsarti.com,17,6
inseq.readthedocs.io,12,4
com.linkedin.android,4,2
DuckDuckGo,2,1
huggingface.co,1,1
pypi.org,1,1
colab.research.google.com,1,1
statics.teams.cdn.office.net,1,1
