referrer,views_total,views_unique
Google,33,18
DuckDuckGo,12,2
inseq.org,6,5
github.com,6,2
Bing,3,3
arxiv.org,2,1
cn.bing.com,1,1
gsarti.com,1,1
chatgpt.com,1,1
