referrer,views_total,views_unique
Google,289,58
github.com,207,26
inseq.org,68,14
Bing,30,2
gsarti.com,16,3
t.co,7,7
DuckDuckGo,5,2
pypi.org,4,2
qwant.com,3,1
huggingface.co,1,1
