referrer,views_total,views_unique
Google,466,41
github.com,235,14
inseq.readthedocs.io,41,5
t.co,4,4
gsarti.com,2,1
captum.ai,2,1
catalyzex.com,1,1
com.google.android.gm,1,1
tweakers.net,1,1
zenodo.org,1,1
