referrer,views_total,views_unique
Google,100,32
github.com,53,18
inseq.org,10,5
pypi.org,9,1
Bing,5,4
cn.bing.com,3,1
trello.com,2,1
m.facebook.com,1,1
t.co,1,1
gsarti.com,1,1
