referrer,views_total,views_unique
Google,191,41
github.com,34,12
inseq.org,14,5
huggingface.co,14,2
com.google.android.gm,7,1
ya.ru,5,1
t.co,4,4
chatgpt.com,3,1
sidn.baulab.info,2,2
Bing,2,1
