referrer,views_total,views_unique
Google,157,35
pypi.org,47,3
github.com,42,16
inseq.org,31,9
Bing,29,6
overleaf.com,5,2
statics.teams.cdn.office.net,3,2
gsarti.com,2,2
link.zhihu.com,2,1
chatgpt.com,2,1
